StudentID,Year,Company,Package,Status,InterviewMode,Interview_Rounds,Placed_Date
11703,2020,Gupta Group,26.48,Rejected,Online,4,2022-05-12
11703,2020,Kala LLC,32.21,Rejected,Offline,4,2022-12-21
11703,2020,Dalal Group,9.07,Rejected,Online,3,2017-04-28
11704,2020,Bhatti and Sons,11.72,Rejected,Online,3,2025-08-29
11704,2020,Sarma Ltd,26.93,Placed,Online,2,2026-02-21
11704,2020,Balasubramanian and Sons,7.59,Rejected,Online,4,2016-10-04
11704,2020,"Sahota, Nagy and Gulati",4.39,Placed,Offline,4,2022-03-31
11704,2020,Upadhyay PLC,11.94,Placed,Online,4,2016-04-09
11704,2020,Bandi-Kala,33.15,Placed,Online,5,2018-05-06
11704,2020,"Edwin, Kamdar and Deol",33.33,Rejected,Online,5,2023-07-05
11705,2020,"Uppal, Thakur and Prabhu",14.99,Rejected,Online,5,2019-12-30
11705,2020,Jayaraman-Loyal,19.31,Rejected,Online,4,2021-02-24
11705,2020,Dhawan-Chowdhury,3.17,Placed,Offline,4,2019-05-07
11705,2020,Ramakrishnan-Kala,16.26,Rejected,Online,4,2024-03-25
11705,2020,Tandon Ltd,13.92,Rejected,Online,4,2017-12-05
11705,2020,Walia and Sons,4.15,Rejected,Online,4,2023-04-14
11706,2020,Ganguly PLC,10.95,Rejected,Offline,2,2021-10-07
11706,2020,Savant-Bava,6.98,Placed,Online,4,2026-02-20
11706,2020,Khare-Kapadia,17.77,Rejected,Offline,4,2018-02-11
11706,2020,Sidhu and Sons,4.48,Rejected,Online,2,2021-02-10
11706,2020,"Balan, Nath and Tella",4.94,Rejected,Online,2,2018-01-30
11706,2020,Pathak-Salvi,4.58,Rejected,Online,3,2023-02-04
11706,2020,Balan Group,14.19,Placed,Online,3,2025-02-14
11706,2020,Gupta-Grover,33.49,Rejected,Offline,5,2020-08-01
11707,2020,"Hayre, Bassi and Khurana",3.03,Placed,Offline,2,2025-01-30
11707,2020,Raju-Kapadia,9.06,Placed,Online,4,2021-10-06
11707,2020,"Mahajan, Char and Buch",27.77,Rejected,Online,2,2016-05-08
11707,2020,"Chhabra, Yogi and Srivastava",12.0,Rejected,Online,2,2025-02-04
11708,2020,Krish Ltd,8.24,Placed,Online,4,2024-07-16
11708,2020,Contractor-Chaudhuri,12.82,Rejected,Online,5,2019-12-15
11708,2020,Verma LLC,39.26,Rejected,Offline,4,2016-07-21
11708,2020,Gill Inc,5.53,Rejected,Offline,2,2016-12-15
11709,2020,"Mittal, Shukla and Menon",7.59,Rejected,Offline,4,2016-04-23
11709,2020,Puri-Balay,21.9,Rejected,Online,4,2017-03-18
11709,2020,Prashad Ltd,3.97,Rejected,Online,3,2016-08-30
11709,2020,"Kalla, Nanda and Upadhyay",3.59,Rejected,Online,5,2018-02-16
11709,2020,Deol-Sharma,13.24,Rejected,Online,4,2022-07-31
11709,2020,Agrawal LLC,16.42,Placed,Online,3,2016-06-19
11710,2020,Ghosh Inc,12.86,Placed,Offline,2,2020-06-27
11710,2020,"Sanghvi, Dani and Grover",13.18,Placed,Online,3,2017-12-22
11710,2020,Suresh and Sons,6.91,Placed,Offline,2,2023-08-17
11710,2020,Khosla-Kale,20.73,Rejected,Online,5,2019-11-20
11710,2020,Bhakta-Sastry,5.75,Placed,Online,3,2020-05-14
11710,2020,Anne-Venkataraman,3.81,Placed,Offline,3,2016-08-24
11711,2020,"Agrawal, Patla and Shanker",7.38,Rejected,Online,3,2019-06-23
11711,2020,"Dhar, Ahluwalia and Pathak",25.42,Rejected,Online,2,2023-10-08
11711,2020,Viswanathan Group,27.33,Rejected,Online,4,2023-10-23
11711,2020,Garde-Bera,37.96,Rejected,Online,2,2022-05-17
11711,2020,Kari PLC,29.29,Placed,Online,3,2019-05-09
11711,2020,Toor-Rajan,5.26,Placed,Online,5,2024-03-02
11711,2020,Gupta Group,39.76,Placed,Offline,3,2021-01-01
11711,2020,"Luthra, Rege and Chokshi",7.58,Placed,Offline,5,2023-08-28
11712,2020,Dalal Group,10.53,Placed,Offline,4,2021-10-07
11712,2020,"Arora, Mall and Shankar",17.69,Rejected,Online,2,2021-04-30
11712,2020,"Kalla, Nanda and Upadhyay",3.45,Placed,Offline,4,2024-12-03
11712,2020,D’Alia Inc,8.01,Placed,Online,4,2020-09-08
11712,2020,"Sidhu, Saha and Rout",16.49,Placed,Offline,3,2021-05-31
11712,2020,Mistry-Baria,3.37,Rejected,Online,2,2019-07-14
11712,2020,Issac Group,6.11,Rejected,Offline,3,2020-02-23
11713,2020,Pandey-Narayan,10.15,Rejected,Offline,3,2023-08-20
11713,2020,Mahal-Sabharwal,17.62,Placed,Online,3,2020-11-14
11713,2020,Devan Group,37.56,Rejected,Online,4,2022-06-27
11713,2020,Vora-Zachariah,6.89,Rejected,Online,3,2021-10-14
11714,2020,Deol-Sharma,9.71,Rejected,Online,5,2020-11-24
11714,2020,Mani-Sathe,7.83,Placed,Online,3,2025-08-30
11714,2020,"Mahajan, Char and Buch",32.88,Rejected,Online,3,2020-06-16
11715,2020,Agrawal LLC,9.51,Placed,Offline,3,2021-08-30
11715,2020,Balasubramanian-Borra,3.55,Placed,Offline,3,2017-04-16
11715,2020,"Sagar, Sharma and Butala",6.27,Rejected,Online,4,2017-12-25
11716,2020,Walia and Sons,6.66,Rejected,Online,4,2017-09-01
11716,2020,"Mandal, Batra and Wali",30.83,Rejected,Online,3,2025-11-12
11716,2020,Parmer-Pant,38.71,Placed,Online,2,2024-07-28
11716,2020,"Nagi, Mander and Swaminathan",24.56,Rejected,Online,4,2018-08-28
11716,2020,"Bhargava, Swamy and Thakur",11.26,Rejected,Offline,3,2018-08-26
11716,2020,"Nayar, Varty and Balasubramanian",38.97,Placed,Online,4,2020-02-04
11717,2020,Parekh LLC,36.08,Rejected,Online,4,2020-08-04
11717,2020,"Bhasin, Sampath and Sood",28.93,Placed,Online,3,2018-02-19
11717,2020,"Rana, Jhaveri and Vasa",6.02,Rejected,Online,3,2021-01-17
11717,2020,"Srivastava, Desai and Mannan",3.76,Rejected,Online,5,2021-11-16
11717,2020,Nazareth Group,10.17,Placed,Offline,5,2016-04-11
11717,2020,"Hans, Nagar and Bassi",3.22,Rejected,Offline,5,2022-12-14
11717,2020,Grewal-Pandit,6.88,Rejected,Offline,5,2025-04-11
11717,2020,Choudhry-Sami,20.01,Placed,Online,2,2021-12-19
11718,2020,"Gopal, Tiwari and Pandya",4.96,Rejected,Online,4,2025-08-17
11718,2020,Ramakrishnan-Kala,13.77,Rejected,Online,5,2023-01-18
11718,2020,"Gera, Deol and Ganguly",3.44,Rejected,Offline,5,2016-05-28
11718,2020,Kamdar PLC,15.87,Rejected,Online,2,2018-07-15
11718,2020,Ramakrishnan-Kala,14.13,Rejected,Offline,5,2020-01-31
11718,2020,Virk-Balay,10.67,Rejected,Online,4,2022-06-25
11719,2020,"Srinivas, Baral and Baral",5.02,Placed,Offline,4,2021-01-12
11719,2020,Sarraf-Gade,19.41,Placed,Online,4,2021-07-06
11719,2020,Devan Group,30.66,Placed,Offline,4,2023-05-29
11719,2020,"Misra, Bahri and Choudhury",8.19,Placed,Offline,4,2025-07-15
11719,2020,Mangal-Nagarajan,6.92,Rejected,Online,3,2016-04-14
11719,2020,Agate-Kant,12.61,Rejected,Online,5,2019-12-18
11719,2020,"Johal, Sha and Misra",34.77,Rejected,Offline,2,2019-04-04
11720,2020,"Maharaj, Sampath and Kunda",17.5,Rejected,Offline,2,2021-08-02
11720,2020,Setty Group,8.33,Placed,Online,5,2021-10-16
11720,2020,"Nayar, Varty and Balasubramanian",38.57,Placed,Online,3,2023-04-05
11720,2020,Dass Group,3.69,Placed,Offline,3,2025-09-27
11720,2020,Dutt Ltd,19.39,Rejected,Offline,5,2016-08-11
11720,2020,"Nayar, Varty and Balasubramanian",31.42,Rejected,Online,5,2020-08-01
11720,2020,Merchant Inc,3.91,Rejected,Online,5,2018-11-12
11721,2020,Choudhary Group,25.97,Rejected,Online,4,2017-02-03
11721,2020,Kari Group,37.01,Rejected,Offline,4,2023-06-13
11721,2020,Jha-Iyer,24.13,Rejected,Online,2,2025-03-19
11721,2020,Gupta Group,35.34,Placed,Offline,3,2019-09-22
11722,2020,Ghosh Inc,15.86,Placed,Online,5,2017-05-05
11722,2020,"Krish, Sehgal and Bath",8.96,Rejected,Online,4,2021-04-10
11722,2020,Goel and Sons,6.27,Rejected,Online,2,2026-02-26
11722,2020,"Bhasin, Sampath and Sood",24.8,Rejected,Online,4,2019-11-04
11722,2020,Trivedi Group,22.83,Placed,Online,3,2021-02-27
11722,2020,Thakur-Swamy,26.91,Rejected,Offline,2,2019-01-28
11722,2020,Master-Karan,11.08,Rejected,Online,3,2016-10-07
11722,2020,Narayanan Ltd,5.82,Placed,Online,3,2021-12-01
11723,2020,Gill Inc,6.36,Rejected,Offline,3,2024-03-03
11723,2020,Bhatti and Sons,12.86,Placed,Offline,2,2018-01-08
11723,2020,"Gera, Deol and Ganguly",6.13,Rejected,Online,2,2025-06-23
11723,2020,"Menon, Murty and Borah",32.74,Placed,Online,2,2017-08-20
11723,2020,Walia and Sons,3.04,Placed,Online,3,2022-11-04
11724,2020,Johal-Dey,15.47,Placed,Online,3,2016-04-22
11724,2020,"Luthra, Rege and Chokshi",5.98,Rejected,Offline,2,2025-05-19
11724,2020,Mittal PLC,15.05,Rejected,Online,4,2021-08-11
11724,2020,Vaidya Group,9.66,Rejected,Online,5,2018-06-29
11724,2020,Ramanathan-Ganesh,37.21,Rejected,Online,4,2024-08-29
11725,2020,"Sanghvi, Sampath and Ranganathan",5.57,Rejected,Offline,2,2022-06-27
11725,2020,Narula and Sons,10.73,Rejected,Online,4,2023-08-27
11725,2020,Nazareth Group,14.27,Placed,Offline,2,2022-03-02
11725,2020,Ben Group,17.68,Rejected,Online,4,2021-03-12
11725,2020,Choudhry-Sami,36.2,Rejected,Online,3,2018-11-18
11725,2020,Dada-Babu,5.18,Rejected,Online,3,2020-08-27
11725,2020,Devi-Padmanabhan,7.96,Rejected,Offline,2,2023-12-29
11726,2020,Chaudhry LLC,28.65,Rejected,Online,2,2021-04-10
11726,2020,Yogi-De,10.71,Rejected,Offline,5,2019-07-10
11726,2020,Comar-Behl,5.94,Placed,Offline,3,2024-01-11
11726,2020,"Pillai, Date and Sachdeva",11.94,Rejected,Offline,3,2016-06-21
11726,2020,Viswanathan LLC,16.74,Rejected,Online,5,2017-06-10
11726,2020,Pant and Sons,28.66,Rejected,Offline,2,2025-04-30
11726,2020,Sodhi-Joshi,7.34,Rejected,Offline,3,2026-02-28
11727,2020,"Rama, Kapoor and Bhattacharyya",5.93,Rejected,Offline,2,2017-03-03
11727,2020,Bakshi-Biswas,7.88,Rejected,Online,4,2021-07-23
11727,2020,Shroff Ltd,15.29,Rejected,Offline,5,2023-03-14
11727,2020,"Mandal, Batra and Wali",36.6,Rejected,Online,5,2018-04-10
11727,2020,Choudhary Group,23.14,Rejected,Online,2,2024-07-14
11727,2020,"Prabhu, Chowdhury and Wali",7.74,Rejected,Offline,4,2019-02-14
11728,2020,"Keer, Barman and Hayre",22.75,Rejected,Online,3,2020-11-28
11728,2020,"Dar, Dugar and Pant",23.33,Rejected,Offline,3,2020-07-28
11728,2020,"Balan, Nath and Tella",4.39,Rejected,Offline,5,2021-04-20
11728,2020,"Shankar, Yogi and Thakkar",11.21,Placed,Offline,3,2025-12-04
11729,2020,"Nayar, Varty and Balasubramanian",31.79,Rejected,Offline,4,2018-12-01
11729,2020,Sridhar-Thaker,7.49,Placed,Offline,5,2018-05-03
11729,2020,Vaidya Group,8.59,Rejected,Online,3,2020-06-19
11729,2020,Ramakrishnan-Kala,15.67,Rejected,Online,5,2020-10-27
11729,2020,Bhasin Inc,11.91,Rejected,Offline,3,2016-12-01
11729,2020,Narula-Banik,17.95,Rejected,Offline,3,2016-04-08
11729,2020,Naik-Varughese,17.44,Rejected,Online,4,2018-08-23
11730,2020,Konda Group,5.45,Rejected,Online,2,2023-05-07
11730,2020,Malhotra-Lall,7.34,Placed,Online,4,2020-03-31
11730,2020,"Dua, Bhagat and Sundaram",13.51,Rejected,Offline,4,2025-12-04
11731,2020,Krish Inc,21.41,Rejected,Offline,3,2017-02-02
11731,2020,Kari-Datta,3.46,Rejected,Offline,5,2021-01-03
11731,2020,Venkataraman Inc,30.67,Rejected,Online,3,2019-02-27
11731,2020,"Sur, Halder and Muni",14.48,Placed,Offline,3,2024-01-31
11731,2020,"Mandal, Batra and Wali",30.34,Rejected,Offline,5,2022-11-07
11732,2020,"Bava, Dave and Chadha",12.1,Rejected,Online,5,2026-02-26
11732,2020,Sem Group,7.72,Rejected,Online,4,2020-02-26
11732,2020,More Group,16.26,Placed,Online,2,2017-06-28
11732,2020,Nagi and Sons,14.56,Rejected,Offline,2,2025-10-05
11732,2020,Vyas Ltd,14.09,Rejected,Offline,5,2020-05-10
11732,2020,Krish Ltd,9.66,Placed,Online,4,2019-04-07
11732,2020,"Majumdar, Sachdeva and Ramachandran",8.39,Placed,Online,5,2020-04-25
11732,2020,Mistry-Baria,3.11,Placed,Online,2,2024-04-14
11733,2020,Narula and Sons,12.57,Placed,Online,2,2018-07-12
11733,2020,"Kakar, Goel and Gala",31.04,Placed,Online,3,2025-02-12
11733,2020,"Rajan, Oommen and Balakrishnan",4.18,Placed,Online,5,2022-04-08
11733,2020,Krish Inc,23.13,Placed,Online,5,2021-12-17
11734,2020,Mittal PLC,14.02,Placed,Offline,2,2020-12-21
11734,2020,"Bala, Nagi and Kari",3.66,Rejected,Online,3,2026-02-12
11734,2020,"Kalita, Chaudry and Bajwa",32.16,Rejected,Offline,3,2024-09-26
11734,2020,Yohannan-Som,12.19,Placed,Offline,3,2017-10-20
11734,2020,Kulkarni Ltd,6.76,Rejected,Offline,2,2017-12-08
11734,2020,Gara-Dubey,11.85,Placed,Offline,4,2018-10-30
11735,2020,Jani PLC,11.33,Rejected,Offline,2,2017-04-02
11735,2020,Khare-Edwin,20.6,Placed,Offline,3,2018-01-02
11735,2020,"Bhardwaj, Vig and Goyal",39.41,Placed,Offline,3,2018-01-14
11735,2020,Suresh and Sons,3.35,Rejected,Offline,5,2025-11-13
11735,2020,Bandi-Kala,27.64,Placed,Online,5,2017-01-27
11735,2020,"Rout, Muni and Sangha",34.48,Rejected,Offline,3,2025-04-01
11736,2020,Kaur Inc,4.09,Placed,Online,3,2022-08-21
11736,2020,Sachar PLC,6.48,Rejected,Online,4,2025-10-22
11736,2020,Gupta-Grover,37.79,Placed,Offline,5,2017-09-14
11736,2020,Sanghvi and Sons,25.29,Placed,Online,2,2025-02-12
11736,2020,"Borde, Choudhry and Bhagat",13.69,Placed,Online,5,2024-11-12
11736,2020,Madan-Mannan,12.54,Rejected,Offline,3,2016-08-04
11737,2020,"Dua, Bhagat and Sundaram",10.25,Placed,Offline,2,2020-11-09
11737,2020,Sanghvi and Sons,34.44,Rejected,Offline,4,2019-07-29
11737,2020,De-Khalsa,14.25,Rejected,Offline,3,2023-12-23
11737,2020,Parmer-Pant,37.96,Rejected,Online,5,2018-12-12
11737,2020,Chowdhury PLC,5.69,Rejected,Offline,4,2018-08-14
11737,2020,"Pandey, Dar and Bhasin",7.05,Placed,Offline,2,2026-03-09
11737,2020,Pathak-Salvi,6.59,Placed,Offline,4,2023-10-30
11738,2020,"Gade, Raj and Ganesan",20.62,Rejected,Offline,2,2023-07-21
11738,2020,Rai-Verma,13.78,Placed,Offline,3,2021-08-22
11738,2020,Peri Inc,7.58,Rejected,Offline,2,2023-09-22
11738,2020,"Bhardwaj, Vig and Goyal",32.71,Rejected,Online,3,2024-02-05
11738,2020,Rege Ltd,14.56,Rejected,Offline,3,2016-07-11
11739,2020,Talwar-Kannan,15.48,Rejected,Offline,2,2017-01-04
11739,2020,Sheth LLC,7.56,Rejected,Online,2,2022-03-20
11739,2020,Ravel and Sons,4.65,Rejected,Online,4,2016-09-25
11739,2020,"Talwar, Rout and Sundaram",11.41,Placed,Online,2,2025-11-02
11739,2020,Dada LLC,24.42,Rejected,Online,2,2016-05-30
11739,2020,"Mangal, Garde and Nadkarni",6.63,Rejected,Online,4,2020-06-26
11739,2020,Mutti-Date,37.75,Rejected,Online,4,2020-12-28
11739,2020,Bandi-Kala,36.71,Rejected,Offline,3,2024-02-21
11740,2020,Bhatia LLC,13.17,Rejected,Online,3,2016-05-31
11740,2020,Sheth Ltd,12.41,Placed,Offline,5,2016-09-02
11740,2020,"Agrawal, Patla and Shanker",7.44,Rejected,Offline,5,2021-03-18
11740,2020,Divan and Sons,10.48,Rejected,Offline,3,2021-11-14
11740,2020,Bahl Inc,9.53,Placed,Offline,2,2023-02-13
11740,2020,Pandey-Narayan,9.69,Placed,Offline,4,2025-09-05
11741,2020,Butala Ltd,5.29,Rejected,Online,2,2022-10-20
11741,2020,Kamdar PLC,15.99,Rejected,Offline,3,2021-01-03
11741,2020,Rai-Verma,13.26,Placed,Offline,3,2017-01-11
11741,2020,Mittal PLC,13.75,Rejected,Online,2,2021-06-04
11742,2020,Dutt Ltd,27.06,Placed,Offline,5,2016-09-23
11742,2020,Uppal-Basak,28.12,Rejected,Online,3,2016-12-25
11742,2020,"Prabhu, Kuruvilla and Nagar",23.85,Rejected,Offline,4,2020-02-24
11742,2020,"Menon, Murty and Borah",21.64,Placed,Online,5,2016-09-23
11742,2020,"Choudhary, Dave and Johal",29.81,Placed,Offline,5,2018-12-27
11742,2020,"Chadha, Rau and Ratti",5.25,Placed,Online,3,2025-01-17
11743,2020,"Pillai, Date and Sachdeva",15.68,Rejected,Offline,2,2024-04-17
11743,2020,"Gopal, Tiwari and Pandya",7.28,Rejected,Online,5,2019-10-28
11743,2020,Narayanan Group,13.11,Placed,Online,3,2021-11-28
11743,2020,"Agrawal, Patla and Shanker",3.33,Placed,Offline,4,2018-04-08
11743,2020,Solanki LLC,28.01,Placed,Online,4,2022-09-24
11743,2020,Sani and Sons,39.02,Rejected,Online,5,2018-03-10
11743,2020,"Datta, Srinivas and Sarkar",7.04,Placed,Offline,2,2022-03-26
11744,2020,Ramakrishnan-Kala,15.34,Placed,Offline,2,2020-09-03
11744,2020,Mallick LLC,11.93,Placed,Offline,3,2021-02-24
11744,2020,Dixit PLC,13.75,Rejected,Offline,4,2023-11-30
11745,2020,Prabhakar-Sant,36.85,Placed,Online,4,2021-03-24
11745,2020,Borra-Mahal,39.98,Placed,Offline,5,2018-01-19
11745,2020,Pathak-Salvi,4.96,Placed,Online,2,2018-10-29
11745,2020,Dhillon-Hari,29.99,Rejected,Offline,2,2017-12-10
11745,2020,Bhatnagar-Rajan,4.59,Rejected,Online,2,2025-03-15
11745,2020,Dani-Sunder,18.28,Placed,Offline,3,2016-03-30
11745,2020,"Gokhale, Chada and Gopal",19.05,Rejected,Offline,4,2017-07-22
11745,2020,Swaminathan-Nori,17.81,Placed,Online,2,2018-05-08
11746,2020,"Hayre, Dhawan and Nair",9.01,Placed,Online,5,2023-03-19
11746,2020,Keer Ltd,24.44,Rejected,Offline,5,2020-03-06
11746,2020,Tandon Ltd,14.4,Rejected,Online,2,2021-07-21
11746,2020,Sarraf-Gade,29.67,Rejected,Online,2,2021-02-19
11746,2020,Dar Inc,4.4,Rejected,Online,2,2021-01-19
11746,2020,"Choudhary, Dave and Johal",20.53,Placed,Offline,2,2022-02-21
11746,2020,Kibe-Tara,19.22,Rejected,Online,2,2024-01-18
11746,2020,Kothari PLC,3.64,Rejected,Offline,3,2025-11-29
11747,2020,Pandey-Narayan,10.97,Rejected,Online,5,2020-07-14
11747,2020,Seshadri LLC,6.78,Placed,Online,3,2017-05-09
11747,2020,Sheth LLC,5.98,Rejected,Offline,5,2022-07-22
11747,2020,Rai-Verma,11.93,Placed,Offline,4,2017-12-29
11747,2020,Raju-Kapadia,11.06,Rejected,Offline,3,2022-04-23
11747,2020,Kulkarni Ltd,7.0,Rejected,Online,4,2017-12-31
11747,2020,Choudhary Group,36.42,Rejected,Offline,3,2025-05-13
11747,2020,Nagy Inc,15.23,Placed,Offline,4,2016-04-06
11748,2020,Sarma Ltd,28.1,Rejected,Online,3,2020-10-29
11748,2020,Rege Ltd,15.38,Rejected,Online,4,2023-11-15
11748,2020,Ravi Inc,14.52,Placed,Offline,3,2017-03-08
11748,2020,"Datta, Srinivas and Sarkar",5.64,Placed,Offline,3,2018-09-09
11748,2020,"Sood, Date and Batra",31.69,Rejected,Offline,5,2024-02-09
11748,2020,Viswanathan LLC,16.96,Rejected,Online,3,2022-06-09
11749,2020,Ram Inc,16.1,Rejected,Online,4,2024-03-20
11749,2020,Mahajan-Bose,4.39,Placed,Offline,5,2024-04-18
11749,2020,Kibe-Tara,27.86,Placed,Online,5,2021-08-19
11749,2020,"Khanna, Balay and Bhasin",35.62,Rejected,Offline,5,2026-01-04
11749,2020,"Prabhu, Kuruvilla and Nagar",31.02,Placed,Offline,3,2016-10-22
11749,2020,Master-Karan,14.2,Rejected,Online,4,2016-11-18
11749,2020,Mandal-Gala,29.68,Placed,Offline,2,2021-08-20
11749,2020,"Bal, Konda and Contractor",18.94,Rejected,Online,5,2024-07-09
11750,2020,Bali and Sons,9.75,Rejected,Offline,5,2021-11-23
11750,2020,Deshpande Inc,5.44,Rejected,Offline,4,2026-01-10
11750,2020,Andra-Sharaf,27.53,Rejected,Offline,3,2024-10-15
11750,2020,"Magar, Anand and Dara",3.45,Rejected,Offline,3,2021-02-01
11750,2020,Devan-Butala,4.03,Rejected,Offline,3,2021-01-02
11751,2020,Bhatia LLC,10.5,Rejected,Online,3,2020-11-23
11751,2020,Garde-Ramachandran,39.91,Rejected,Offline,3,2024-11-09
11751,2020,Dhawan-Chowdhury,5.99,Rejected,Online,3,2016-07-15
11751,2020,"Hans, Gandhi and Vaidya",31.08,Placed,Offline,5,2024-09-25
11752,2020,Dave PLC,16.55,Placed,Online,4,2023-12-08
11752,2020,Yogi-De,10.13,Rejected,Online,4,2025-07-05
11752,2020,"Prasad, Sankaran and Choudhary",3.32,Placed,Online,2,2019-06-05
11753,2020,Shenoy LLC,12.85,Placed,Offline,3,2025-12-24
11753,2020,"Bir, Gola and Mall",26.18,Placed,Offline,5,2018-11-25
11753,2020,Chokshi-Chada,28.14,Rejected,Offline,5,2020-06-29
11753,2020,Dhawan-Luthra,4.65,Placed,Online,3,2016-11-25
11753,2020,Zacharia LLC,37.36,Rejected,Online,5,2024-11-07
11753,2020,"Kalita, Chaudry and Bajwa",36.26,Rejected,Offline,2,2020-05-04
11753,2020,"Sridhar, Narang and Choudhury",5.42,Placed,Offline,5,2016-05-22
11754,2020,"Dewan, Wadhwa and Arya",14.02,Rejected,Offline,2,2019-05-26
11754,2020,"Borde, Choudhry and Bhagat",8.83,Rejected,Offline,2,2017-04-23
11754,2020,Kamdar PLC,9.79,Placed,Offline,5,2021-05-23
11754,2020,"Sanghvi, Dani and Grover",13.99,Rejected,Offline,2,2024-08-29
11754,2020,Mandal-Gala,26.64,Rejected,Online,2,2021-03-08
11755,2020,"Bhasin, Sampath and Sood",32.4,Placed,Online,5,2019-05-03
11755,2020,"Prasad, Sankaran and Choudhary",6.28,Placed,Online,5,2026-01-06
11755,2020,Ghosh Inc,14.5,Placed,Offline,2,2023-10-31
11755,2020,Dani-Sunder,35.66,Placed,Offline,2,2020-05-10
11755,2020,Garg-Gulati,19.16,Placed,Online,2,2022-02-07
11756,2020,"Bava, Dave and Chadha",11.27,Rejected,Online,3,2023-10-19
11756,2020,"Luthra, Rege and Chokshi",6.25,Rejected,Offline,4,2024-07-03
11756,2020,Swaminathan-Nori,12.81,Rejected,Offline,4,2019-11-21
11756,2020,"Dua, Bhagat and Sundaram",9.08,Rejected,Online,4,2020-11-04
11756,2020,Prabhakar-Sant,25.35,Rejected,Offline,3,2016-05-29
11756,2020,Kashyap and Sons,7.93,Placed,Online,5,2022-08-15
11757,2020,Mannan-Chaudhari,8.0,Rejected,Offline,5,2025-04-07
11757,2020,Chowdhury PLC,5.91,Rejected,Online,2,2018-03-22
11757,2020,Ramanathan-Ganesh,38.77,Rejected,Online,2,2021-08-18
11757,2020,Barad PLC,12.68,Placed,Online,4,2024-11-27
11758,2020,"Sur, Halder and Muni",13.41,Rejected,Offline,2,2019-05-16
11758,2020,"Gade, Raj and Ganesan",32.69,Placed,Online,4,2016-04-02
11758,2020,Master-Karan,11.88,Rejected,Online,4,2021-12-15
11758,2020,"Keer, Rau and Suri",8.79,Rejected,Online,4,2021-03-26
11758,2020,Bhagat PLC,7.34,Placed,Offline,3,2024-09-09
11758,2020,Devan Group,37.5,Placed,Offline,5,2017-08-19
11758,2020,Balasubramanian and Sons,5.02,Placed,Offline,5,2020-01-16
11758,2020,Bandi-Kala,21.46,Rejected,Offline,5,2025-07-07
11759,2020,"Chawla, Lad and Rajagopal",33.77,Rejected,Offline,5,2020-11-08
11759,2020,"Khanna, Agarwal and Venkataraman",17.31,Rejected,Online,4,2024-03-06
11759,2020,Peri Inc,4.82,Placed,Offline,4,2025-06-19
11759,2020,Dass Group,3.73,Placed,Online,2,2019-07-30
11759,2020,Balasubramanian-Borra,6.71,Rejected,Online,2,2019-01-10
11760,2020,Dixit PLC,14.14,Placed,Offline,2,2018-07-03
11760,2020,Narayanan Ltd,6.62,Placed,Online,5,2018-09-12
11760,2020,De-Khalsa,13.19,Rejected,Online,4,2018-04-03
11760,2020,"Dewan, Wadhwa and Arya",17.65,Rejected,Offline,5,2019-11-26
11760,2020,Gill Inc,3.89,Placed,Online,3,2018-05-25
11761,2020,Choudhry-Sura,4.52,Placed,Offline,5,2019-05-16
11761,2020,Vora-Zachariah,7.68,Placed,Online,4,2022-09-08
11761,2020,"Gade, Raj and Ganesan",37.47,Rejected,Offline,2,2025-05-08
11761,2020,"Patel, Soni and Bhasin",33.05,Placed,Offline,5,2024-03-07
11761,2020,Kohli Ltd,35.88,Rejected,Offline,4,2024-05-02
11761,2020,Oza-Shan,34.26,Placed,Online,5,2021-12-22
11761,2020,Sarraf-Gade,35.54,Placed,Offline,4,2026-02-27
11761,2020,"Krish, Sehgal and Bath",8.99,Placed,Online,3,2017-07-10
11762,2020,Andra-Kalita,11.92,Rejected,Offline,4,2023-12-29
11762,2020,Narula-Banik,13.64,Placed,Online,5,2022-01-16
11762,2020,Garg-Gulati,29.46,Placed,Offline,4,2023-06-11
11762,2020,Seshadri Ltd,12.52,Placed,Offline,4,2020-09-01
11762,2020,Verma PLC,27.08,Rejected,Offline,3,2017-01-08
11762,2020,"Kalita, Chaudry and Bajwa",38.86,Rejected,Online,2,2016-04-19
11762,2020,Kibe-Tara,32.0,Placed,Online,4,2018-12-14
11763,2020,Kashyap and Sons,5.83,Rejected,Offline,5,2026-03-02
11763,2020,Issac Group,3.66,Placed,Online,2,2018-11-16
11763,2020,Rai-Verma,13.98,Rejected,Offline,3,2020-02-27
11763,2020,"Hans, Nagar and Bassi",7.11,Rejected,Online,5,2017-10-20
11764,2020,Vora-Amble,34.96,Rejected,Offline,5,2016-08-02
11764,2020,"Rama, Kapoor and Bhattacharyya",7.43,Placed,Offline,3,2019-04-10
