Year,Company,Drive_ID,Drive_Mode,Eligible_Branches,Students_Eligible,Students_Applied,Students_Shortlisted,Students_Selected
2022,"Sanghvi, Dani and Grover",cfc0b466-30c8-4174-bbfb-b6bb72c3dcc7,Offline,"ECE – Robotics,CSE – Artificial Intelligence,Computer Science & Engineering (CSE),CSE – AI-Driven DevOps,ECE – VLSI Design & Technology",779,226,256,81
2022,Sarraf-Gade,79aad0f7-96ab-42be-b7d5-b60a831fa0b0,Online,"CSE – Artificial Intelligence & Data Engineering,Computer Engineering – Software Engineering,CSE – AI-Driven DevOps,Civil Engineering,CSE – Mobile Applications & Cloud Technology",449,1038,374,74
2022,Nayar-Puri,027dea16-cdb0-4e29-a98f-4ed22a30bb68,Online,"Mechanical Engineering – Mechatronics,CSE – Cyber Physical Systems,Civil Engineering – Environmental Geotechnology,Electrical & Electronics Engineering (EEE),CSE – Artificial Intelligence",806,1391,462,164
2022,Dash Group,c2722d64-30af-431e-bbcc-9621530939f9,Offline,"CSE – Artificial Intelligence & Data Engineering,Mechanical Engineering,Computer Science & Engineering – Data Science,ECE – Robotics,CSE – Blockchain Technology",669,965,379,49
2022,Sagar-Solanki,9ec899da-15b8-40f9-aaa3-499999f35182,Offline,"Computer Science & Business Systems,CSE – Blockchain Technology,CSE – Internet of Things (IoT),CSE – Cyber Physical Systems,Computer Engineering – Software Engineering",389,995,94,107
2022,Batta-Chaudhari,1c5c764e-701b-4b35-b1fe-f07c85db71da,Offline,"Computer Engineering – Software Engineering,CSE – Artificial Intelligence & Machine Learning,CSE – Mobile Applications & Cloud Technology,Mechanical Engineering – Mechatronics,EEE – Electric Vehicles / Microgrid Technologies",650,1037,472,131
2022,Desai-Srivastava,921f04bc-3227-4575-8096-fe1e0e9adf04,Offline,"Computer Science & Business Systems,Computer Science & Engineering – Data Science,CSE – AI-Driven DevOps,Computer Engineering – Software Engineering,Civil Engineering – Construction Technology",579,846,485,137
2022,Bhatia LLC,7d6e793e-bc71-4737-b142-2500ae8587c5,Offline,"Electrical & Electronics Engineering (EEE),ECE – VLSI Design & Technology,Mechanical Engineering,CSE – Artificial Intelligence,CSE – Internet of Things (IoT)",314,724,111,15
2022,"Kar, Deol and Kota",cacf5274-2d4e-4c56-88c0-d526d8cdbd58,Online,"Electronics & Communication Engineering (ECE),Computer Science & Engineering (CSE),Civil Engineering – Construction Technology,CSE – Mobile Applications & Cloud Technology,Computer Science & Engineering – Data Science",1914,672,155,160
2022,Khare-Kapadia,f0dbff0f-9683-4a60-969e-a3b4518d7d44,Offline,"Mechanical Engineering,Civil Engineering,Mechanical Engineering – Robotics,CSE – Internet of Things (IoT),ECE – Robotics",771,174,341,12
2022,"Lall, Hegde and Menon",76563eaa-0294-40e5-8c09-b37a7b76582b,Online,"CSE – Mobile Applications & Cloud Technology,EEE – Electric Vehicles / Microgrid Technologies,Mechanical Engineering,CSE – Artificial Intelligence,Civil Engineering – Environmental Geotechnology",1366,414,400,66
2022,Parmar Group,a4c5b055-1f5b-4657-a394-952a3040e173,Offline,"CSE – Cyber Physical Systems,Electrical & Electronics Engineering (EEE),Mechanical Engineering – Mechatronics,Mechanical Engineering,Computer Science & Engineering (CSE)",1815,825,468,77
2022,Ghosh Inc,954625a4-065d-4c91-88a0-b39deec3c838,Offline,"CSE – Cyber Physical Systems,CSE – Artificial Intelligence & Data Engineering,Computer Science & Engineering (CSE),Mechanical Engineering – Mechatronics,ECE – Robotics",1342,1410,485,104
2022,"Chadha, Rau and Ratti",927e33b3-d5b4-47b5-b483-420f21e66245,Online,"Mechanical Engineering,Computer Science & Engineering – Data Science,Computer Engineering – Software Engineering,CSE – AI-Driven DevOps,ECE – Robotics",1908,797,322,27
2022,"Johal, Sha and Misra",d51ac7b6-456f-44a2-ac82-11d62aa4a7f8,Online,"CSE – Artificial Intelligence,ECE – Robotics,CSE – AI-Driven DevOps,CSE – Cyber Physical Systems,ECE – VLSI Design & Technology",1312,296,338,161
2022,"Dhar, Ahluwalia and Pathak",685ce675-5c83-4f8b-a230-03e978ea244c,Online,"Mechanical Engineering – Mechatronics,CSE – Mobile Applications & Cloud Technology,Mechanical Engineering,CSE – Artificial Intelligence & Data Engineering,CSE – Artificial Intelligence & Machine Learning",428,339,465,149
2022,Naik-Varughese,57a69f9c-7cac-4c56-8a10-e9764c34ae7e,Online,"Mechanical Engineering – Mechatronics,Mechanical Engineering – Robotics,CSE – Artificial Intelligence,CSE – Artificial Intelligence & Machine Learning,EEE – Electric Vehicles / Microgrid Technologies",1562,570,72,120
2022,"Bhandari, Mallick and Divan",f5528e75-e4d1-4ba5-9821-0c772eca6080,Offline,"Electrical & Electronics Engineering (EEE),Civil Engineering – Construction Technology,Mechanical Engineering – Robotics,ECE – VLSI Design & Technology,Computer Science & Engineering – Data Science",336,865,231,54
2022,Khosla-Kale,72531067-caa4-4a96-a347-db66491bf57e,Online,"CSE – AI-Driven DevOps,Civil Engineering – Environmental Geotechnology,Computer Science & Engineering (CSE),Mechanical Engineering – Robotics,CSE – Blockchain Technology",1243,1499,365,138
2022,"Bahl, Modi and Oak",6f2733e0-fdc8-4f49-9dc0-6a476ad6bd8b,Offline,"Computer Science & Engineering – Data Science,Mechanical Engineering – Mechatronics,Computer Engineering – Software Engineering,Civil Engineering,CSE – Internet of Things (IoT)",521,173,99,189
2022,Comar-Behl,a94603e0-0db9-400e-a5ba-5ea105761fb3,Online,"CSE – Artificial Intelligence & Data Engineering,ECE – Robotics,CSE – Mobile Applications & Cloud Technology,Mechanical Engineering,Computer Engineering – Software Engineering",1716,254,62,173
2022,Dalal Group,42a55eed-ced1-47c3-bb69-b704b3269ef5,Offline,"ECE – Robotics,Electronics & Communication Engineering (ECE),CSE – Internet of Things (IoT),CSE – Cyber Physical Systems,Computer Engineering – Software Engineering",1403,360,282,169
2022,Dass LLC,895d9a5a-699e-4d9e-9b2d-f3f444af93a6,Offline,"CSE – Artificial Intelligence & Machine Learning,Mechanical Engineering,Computer Engineering – Software Engineering,Electrical & Electronics Engineering (EEE),ECE – Robotics",1394,578,305,82
2022,"Saha, Dhillon and Din",580cdf89-595e-46a6-88c1-57eeed0a442b,Online,"Mechanical Engineering,CSE – Internet of Things (IoT),CSE – Artificial Intelligence & Machine Learning,Computer Science & Business Systems,Computer Engineering – Software Engineering",1777,515,138,165
2022,Sani-Dutt,3c7cd61b-0bdb-4242-af37-e220bfaba464,Offline,"Computer Science & Engineering – Data Science,Mechanical Engineering – Mechatronics,CSE – Mobile Applications & Cloud Technology,CSE – Artificial Intelligence & Data Engineering,Computer Engineering – Software Engineering",1707,481,230,107
2022,Kari-Datta,9e83e370-4c74-43b1-8bfb-02d5652a956f,Online,"CSE – Artificial Intelligence,Electrical & Electronics Engineering (EEE),Computer Science & Engineering (CSE),CSE – AI-Driven DevOps,ECE – VLSI Design & Technology",1669,785,443,162
2022,Badami Inc,faab3ff2-f187-4e38-9c30-3e4efb7c0276,Online,"Mechanical Engineering,CSE – Internet of Things (IoT),CSE – Artificial Intelligence & Data Engineering,Mechanical Engineering – Robotics,CSE – Mobile Applications & Cloud Technology",858,1370,348,144
2022,Mahajan-Bose,2885db7f-6069-489f-a8d7-e92a319fecfa,Online,"CSE – Blockchain Technology,CSE – Artificial Intelligence & Machine Learning,CSE – Internet of Things (IoT),CSE – AI-Driven DevOps,EEE – Electric Vehicles / Microgrid Technologies",1428,481,304,84
2022,"Subramaniam, Bal and Madan",c4ba5a94-93c6-4472-87b2-beba0698944b,Online,"CSE – Artificial Intelligence & Data Engineering,Electronics & Communication Engineering (ECE),CSE – Cloud Technology & Information Security,Computer Science & Engineering (CSE),Computer Engineering – Software Engineering",1851,1330,310,171
2022,"Mody, Sharaf and Nagy",46a12d77-0b16-4bb6-8687-6e1307f3b68f,Online,"CSE – Cyber Physical Systems,Mechanical Engineering – Mechatronics,CSE – AI-Driven DevOps,CSE – Mobile Applications & Cloud Technology,ECE – Robotics",1771,373,255,162
2022,"Sahota, Nagy and Gulati",6717ad37-07bd-4af1-a8d4-cbf8e9e2f3ee,Online,"Computer Engineering – Software Engineering,CSE – Mobile Applications & Cloud Technology,CSE – AI-Driven DevOps,Computer Science & Engineering – Data Science,CSE – Internet of Things (IoT)",800,244,279,18
2022,Shenoy LLC,38eb274c-5a38-4437-abc0-12f37e608127,Online,"CSE – Artificial Intelligence & Machine Learning,Mechanical Engineering – Mechatronics,CSE – Blockchain Technology,CSE – Artificial Intelligence & Data Engineering,Computer Engineering – Software Engineering",1214,949,438,51
2022,"Sehgal, Jaggi and Gill",9d7c2500-b8ef-41f7-a638-d4362016211c,Offline,"ECE – VLSI Design & Technology,CSE – Mobile Applications & Cloud Technology,CSE – Cloud Technology & Information Security,Civil Engineering,CSE – Internet of Things (IoT)",732,599,256,42
2022,"Keer, Barman and Hayre",27ebaaec-b84a-4bad-a865-383f7701f516,Online,"Computer Engineering – Software Engineering,CSE – Cloud Technology & Information Security,CSE – Artificial Intelligence & Machine Learning,Mechanical Engineering,Computer Science & Business Systems",1438,905,492,79
2022,"Venkataraman, Naik and Chaudhary",436db9ce-947e-47f0-af39-32e00d1d0838,Offline,"Civil Engineering – Environmental Geotechnology,ECE – VLSI Design & Technology,Electronics & Communication Engineering (ECE),Computer Science & Engineering (CSE),CSE – Cyber Physical Systems",643,100,491,143
2022,Dutt Ltd,d973e8ca-dedc-45e4-8180-91fa904c47c7,Online,"CSE – AI-Driven DevOps,Civil Engineering – Environmental Geotechnology,Mechanical Engineering – Mechatronics,Mechanical Engineering,ECE – VLSI Design & Technology",1754,376,189,135
2022,Subramaniam-Chaudry,ff22d879-671b-4b19-a69d-d3e7b9ba77db,Offline,"CSE – Artificial Intelligence & Machine Learning,CSE – AI-Driven DevOps,EEE – Electric Vehicles / Microgrid Technologies,Mechanical Engineering – Robotics,CSE – Internet of Things (IoT)",1898,888,393,113
2022,Goel and Sons,7f77c62d-9380-451c-b454-e283a41c9086,Online,"Computer Science & Engineering – Data Science,ECE – Robotics,Mechanical Engineering – Mechatronics,CSE – Artificial Intelligence & Data Engineering,Civil Engineering – Environmental Geotechnology",998,850,261,61
2022,Anand-Madan,2e2f30b0-8ae6-45d8-a556-75301d5cbbd2,Offline,"CSE – Mobile Applications & Cloud Technology,Computer Science & Business Systems,Computer Engineering – Software Engineering,EEE – Electric Vehicles / Microgrid Technologies,ECE – Robotics",664,1013,445,6
2022,Suresh and Sons,f6e23ee1-f793-45a5-8af9-3649f15e826c,Online,"CSE – Artificial Intelligence,CSE – Artificial Intelligence & Data Engineering,ECE – Robotics,CSE – Blockchain Technology,EEE – Electric Vehicles / Microgrid Technologies",510,533,294,30
2022,Chaudhary and Sons,97f2306e-753c-4332-82d6-0cebda917953,Online,"Computer Engineering – Software Engineering,CSE – Artificial Intelligence & Data Engineering,Computer Science & Engineering (CSE),ECE – VLSI Design & Technology,Mechanical Engineering – Robotics",1304,721,227,176
2022,Rana PLC,ed069251-92fd-4223-856e-fe3569b3aeb8,Online,"Civil Engineering – Environmental Geotechnology,Electronics & Communication Engineering (ECE),Mechanical Engineering – Mechatronics,CSE – Artificial Intelligence,CSE – AI-Driven DevOps",935,1484,301,198
2022,Sidhu and Sons,37efe4df-60ff-4cd1-9ab8-d218ec2e473c,Online,"CSE – Artificial Intelligence & Data Engineering,Electronics & Communication Engineering (ECE),CSE – Internet of Things (IoT),Mechanical Engineering,CSE – Cloud Technology & Information Security",244,561,432,200
2022,Mutti-Date,209a6d52-4f08-4129-86d7-ff4a0a597f68,Online,"Mechanical Engineering – Mechatronics,Electrical & Electronics Engineering (EEE),CSE – Artificial Intelligence & Machine Learning,Computer Science & Engineering – Data Science,Computer Science & Business Systems",295,415,357,182
2022,"Vohra, Ram and Shukla",cfe7a769-9419-4e76-b10d-4097abde1918,Offline,"Civil Engineering – Construction Technology,CSE – Internet of Things (IoT),CSE – Blockchain Technology,Civil Engineering – Environmental Geotechnology,EEE – Electric Vehicles / Microgrid Technologies",386,988,424,51
2022,Anand and Sons,5e693ee6-bd0f-4c1f-b395-6c35abe59136,Online,"CSE – Artificial Intelligence & Machine Learning,Civil Engineering – Environmental Geotechnology,CSE – AI-Driven DevOps,Mechanical Engineering – Mechatronics,EEE – Electric Vehicles / Microgrid Technologies",1407,113,327,55
2022,"Sagar, Sharma and Butala",fb275141-0df1-4981-a7be-6563d6d4c662,Online,"ECE – Robotics,Mechanical Engineering,Civil Engineering,Computer Science & Engineering – Data Science,CSE – Artificial Intelligence",1097,666,471,51
2022,Bhagat-Tak,5ed33318-978c-40d4-a2bf-a5afd98cb05f,Offline,"Computer Science & Engineering (CSE),CSE – Mobile Applications & Cloud Technology,CSE – Artificial Intelligence & Machine Learning,ECE – VLSI Design & Technology,ECE – Robotics",1881,601,450,199
2022,Sarraf PLC,5cd603fb-431b-4024-b72d-bbf90059e7b4,Offline,"Civil Engineering,CSE – Artificial Intelligence & Data Engineering,CSE – Blockchain Technology,CSE – AI-Driven DevOps,CSE – Internet of Things (IoT)",507,161,309,89
2022,"Dara, Virk and Sharaf",07ab27c4-cc48-4291-ad45-aad54e2f4bdf,Online,"ECE – VLSI Design & Technology,Electrical & Electronics Engineering (EEE),Mechanical Engineering – Robotics,EEE – Electric Vehicles / Microgrid Technologies,Mechanical Engineering",921,848,500,150
2022,Mohanty PLC,f8410a31-0956-452f-9825-428b11331cc3,Online,"ECE – Robotics,CSE – Artificial Intelligence & Machine Learning,CSE – AI-Driven DevOps,CSE – Blockchain Technology,Mechanical Engineering – Mechatronics",707,162,236,78
2022,Dani-Sunder,ea8f3f3a-97a1-4282-b07d-02c1b269508e,Offline,"Mechanical Engineering – Robotics,Civil Engineering – Environmental Geotechnology,ECE – VLSI Design & Technology,Computer Science & Engineering (CSE),CSE – Mobile Applications & Cloud Technology",994,917,97,121
2022,"Seth, Dugal and Bajaj",be40c95f-e381-4517-9486-4685453b72b3,Online,"CSE – Cloud Technology & Information Security,CSE – Mobile Applications & Cloud Technology,Mechanical Engineering – Mechatronics,CSE – Blockchain Technology,CSE – AI-Driven DevOps",1209,1473,139,109
2022,"Bhasin, Sampath and Sood",86954da3-037f-4ba2-b40e-5578fb42dadf,Offline,"CSE – Blockchain Technology,CSE – Internet of Things (IoT),ECE – Robotics,EEE – Electric Vehicles / Microgrid Technologies,CSE – Artificial Intelligence & Machine Learning",760,1212,176,89
2022,"Nayar, Varty and Balasubramanian",f2a7ca78-d4b9-4fa0-b5e7-ad436fa530ad,Offline,"Computer Science & Business Systems,Mechanical Engineering,ECE – VLSI Design & Technology,CSE – AI-Driven DevOps,Electrical & Electronics Engineering (EEE)",1661,986,253,51
2022,Oza-Shan,25dda9a3-1d7c-42c6-96db-2af982334c82,Offline,"CSE – Mobile Applications & Cloud Technology,Computer Engineering – Software Engineering,Mechanical Engineering – Mechatronics,CSE – Cyber Physical Systems,CSE – Cloud Technology & Information Security",1739,567,485,7
2022,Dada-Babu,969aab44-5b1b-46f4-8fbc-c4749d331f39,Online,"Civil Engineering,Computer Science & Business Systems,CSE – Blockchain Technology,CSE – Artificial Intelligence,CSE – Cloud Technology & Information Security",1645,951,467,58
2022,Bajaj-Saha,db3f7319-7a21-4743-9560-d7440b61596c,Offline,"CSE – Mobile Applications & Cloud Technology,CSE – Internet of Things (IoT),Electrical & Electronics Engineering (EEE),Computer Science & Engineering (CSE),CSE – Cyber Physical Systems",619,1188,95,33
2022,Bhakta-Sastry,44211aaf-e747-44a7-9fb7-06e25fdf0445,Online,"Civil Engineering,Computer Engineering – Software Engineering,Electrical & Electronics Engineering (EEE),EEE – Electric Vehicles / Microgrid Technologies,Computer Science & Engineering (CSE)",1431,1040,293,93
